id,cluster_name,authors,a1,title,affiliation,proceeding,location,a2,a3,pages,editor,a4,a5
749,kearns1989,m. kearns and l. g. valiant.,,cryptographic limitations on learning boolean formulae and finite automata.,,"in acm symposium on the theory of computing,",,,1989,"pages 433-444,",,,
750,kearns1989,m. kearns and l. g. valiant.,,cryptographic limitations on learning boolean formulae and finite automata.,,"in proceedings of the 21 st annual acm symposium on theory of computing,",,,1989,"pages 433-444,",,,
751,kearns1989,"m. kearns, l.g. valiant.",,cryptographic limitations on learning boolean formulae and finite automata.,,"34 proceedings of the 21st a.c.m. symposium on the theory of computing,",,,"1989,",pp. 433-444.,,,
752,kearns1989,michael kearns and leslie valient.,,cryptographic limitations on learning boolean formulae and finite automata.,,"in proceedings of the twenty-first annual acm symposium on theory of computing,","seat-tle,washington,",,1989,"pages 433-444,",,,may
753,kearns1989,m. kearns and l. valiant.,,cryptographic limitations on learning boolean formulae and finite automata.,,"in 21st acm symposium on theory of computing,","seattle, wa,",,1989,"pages 433-444,",,,
754,kearns1989a,m. kearns and l. pitt.,,a polynomial-time algorithm for learning k-variable pattern languages from examples.,,"in proceedings of the second annual workshop on computational learning theory,","santa cruz, california,",,1989,"pages 57-71,",,,july
755,kearns1989a,"m. kearns, l. pitt.",,a polynomial-time algorithm for learning k-variable pattern languages from examples.,,"proceedings of the 1989 workshop on computational learning theory,",,"morgan kaufmann publishers,","1989,",pp. 57-71. 33,,,
756,kearns1989a,"m. kearns, l. pitt.",,a polynomial-time algorithm for learning k-variable pattern languages from examples.,,"proceedings of the 1989 workshop on computational learning theory,",,"morgan kaufmann publishers,","1989,",pp. 57-71.,,,
757,kearns1990,michael j. kearns.,,the computational complexity of machine learning.,,,"cam bridge, massachusetts,","mit press,",1990,,,,
758,kearns1990,michael j. kearns.,,the computational complexity of machine learning.,,,"cam-bridge, massachusetts,","mit press,",1990,,,,
759,kearns1990,m. kearns.,,the computational complexity of machine learning.,,,,mit press.,(1990).,,,,
760,kearns1990,"kearns, m. j.",,"the computational complexity of machine learning,",,,"cambridge, mas-sachusetts, usa.","mit press,",(1990).,,,,
761,kearns1990,michael j. kearns.,,the computational complexity of machine learning.,,,"boston, ma,","mit press,",1990,,,,
762,kearns1990,"kearns, m.",,the computational complexity of machine learning.,,,,the mit press.,(1990).,,,,
763,kearns1990,michael kearns.,,the computational complexity of machine learning.,,,,"mit press,",1990,,,,
764,kearns1990,michael kearns.,,the computational complexity of machine learning.,,,,"mit press,",1990,,,,
765,kearns1990,michael kearns.,,the computational complexity of machine learning.,,,,"mit press,",1990,,,,
766,kearns1990,michael kearns.,,the computational complexity of machine learning.,,,,"mit press,",1990,,,,
767,kearns1990,m. kearns.,,the computational complexity of machine learning.,"harvard university,","phd thesis,",,,1989,,,to be published by mit press in the acm distinguished dissertation series.,
768,kearns1990,"kearns, m.",,the computational complexity of machine learning.,,,,the mit press.,(1990).,,,,
769,kearns1990,michael j. kearns.,,the computational complexity of machine learning.,,,"cambridge, massachusetts,","mit press,",1990,,,,
770,kearns1990,"kearns, m.",,the computational complexity of machine learning.,,,"cambridge, ma:",mit press.,-1990,,,,
771,kearns1990,michael j. kearns.,,the computational complexity of machine learning.,,,"cambridge, ma,","mit press,",1990,,,,
772,kearns1990,m. j. kearns.,,the computational complexity of machine learning.,,acm distinguished dissertation series.,"cambridge, ma.,","the mit press,",1989,,,,
773,kearns1990,"kearns, m.",,the computational complexity of machine learning.,,,,the mit press.,(1990).,,,,
774,kearns1990,m.j. kearns.,,the computational complexity of machine learning.,,,"cambridge, ma (1990).","mit press,",,,,,
775,kearns1990,m. kearns.,,the computational complexity of machine learning.,"harvard university,","doctoral dissertation,",,,1989,,,to be published by mit press.,
776,kearns1990,michael kearns.,,the computational complexity of machine learning.,"harvard university center for research in computing technology,","phd thesis,",,,1989,,,,may
777,kearns1990,"michael j. kearns,",,"the computational complexity of machine learning,",,,"boston, ma,","mit press,",1990,,,,
778,kearns1990,kearns m. j.:,,"the computational complexity of machine learning,",,,,"mit press,",1989,,,,
779,kearns1990b,j. p. kearns and j. e. payne.,,performance evaluation of protocols for distributed systems: an alternative to message counting.,,"in proceedings of the winter simulation conference,",,,1990,"pages 441-445,",,,
780,kearns1990c,m. kearns and r. schapire.,,(1990) efficient distribution-free learning of probabilistic concepts.,,proceedings of the 31st annual symposium on foundations of computer science (pp.,,,,382-391).,,to appear in jcss.,
781,kearns1990c,"kearns, m. & schapire, r.",,efficient distribution-free learning of probabilistic concepts.,,proceedings of the 31st annual symposium on the foundations of computer science (pp.,,ieee computer society press.,(1990).,382-391).,,,
782,kearns1990c,"kearns, m. j. & schapire, r. e.",,efficient distribution-free learning of probabilistic concepts.,,31st annual symposium on foundations of computer science (pp.,,,(1990).,382-391).,,"to appear, journal of computer and system sciences.",
783,kearns1990c,"kearns, m. j. and r. e. schapire.","volume i,",efficient distribution-free learning of probabilistic concepts.,,"in proceedings of the thirty-first annual symposium on foundations of computer science,",,ieee.,1990,pages 382-391.,,,
784,kearns1990c,"kearns, m. j. and schapire, r. e.",,efficient distribution-free learning of probabilistic concepts.,,in proceedings focs-90.,,,(1990).,,,,
785,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proc. of the 31st symposium on the foundations of comp. sci.,","ca,","ieee computer society press, los alamitos,",1990,pages 382-391.,,,
786,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in 31st annual symposium on foundations of computer science,",,,1990,"pages 382-391,",,,
787,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proc. of the 31st symposium on the foundations of comp. sci.,","ca,","ieee computer society press, los alamitos,",1990,pages 382-391.,,,
788,kearns1990c,"m. j. kearns and r. e. schapire,",,"efficient distribution-free learning of probabilistic concepts,'",,"proceedings of the 31st annual ieee symposium on foundations of computer science (october 1990),",,,,382-391.,,,
789,kearns1990c,michael j. kearns and robert e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in 31st annual symposium on foundations of computer science,",,,1990,"pages 382-391,",,"to appear, journal of computer and system sciences.",october
790,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proc. of the 31st symposium on the foundations of comp. sci.,","ca,","ieee computer society press, los alamitos,",1990,pages 382-391.,,,
791,kearns1990c,michael j. kearns and robert e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in 31st annual symposium on foundations of computer science,",,,1990,"pages 382-391,",,,
792,kearns1990c,michael j. kearns and robert e. schapire.,"volume i,",efficient distribution-free learning of probablistic concepts.,,"in proceedings of the thirty-first annual symposium on foundations of computer science,",,"ieee,",1990,pages 382-391.,,,
793,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in 31st annual symposium on foundations of computer science,",,,1990,"pages 382-391,",,"to appear, journal of computer and system sciences.",october
794,kearns1990c,m. j. kearns and r. e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proc. of the 31st symposium on the foundations of comp. sci.,","ca,","ieee computer society press, los alamitos,",1990,pages 382-391.,,,
795,kearns1990c,m. j. kearns and r. e. shapire.,,efficient distribution-free learning of probabilistic concepts.,,"in focs-90,",,,1990,,,,
796,kearns1990c,m. kearns and r. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in ieee symposium on the foundations of computer science,",,,1990,,,,
797,kearns1990c,m. kearns and r. shapire.,,efficient distribution-free learning of probabilistic concepts.,,"in focs-90,",,,1990,,,,
798,kearns1990c,michael j. kearns and robert e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proceedings of the thirty-first annual symposium on founda--tions of computer science,",,"ieee,",1990,pages 382-391.,,,
799,kearns1990c,michael kearns and robert e. shapire.,,efficient distribution-free learning of probabilistic concepts.,,"in proceedings of the 31st symposium on foundation of computer science,",,,1990,,,,october
800,kearns1990c,michael kearns and robert schapire.,,efficient distribution-free learning of probabilistic concepts.,,"proceedings of ieee symposium on foundations of computer science,",,,1990,,,,"october,"
801,kearns1990c,"m. j. kearns and r. e. schapire,",,"efficient distribution-free learning of probabilistic concepts,'",,"proceedings of 31st annual ieee symposium on foundations of computer science (october 1990),",,,,382-391.,,,
802,kearns1990c,"m. j. kearns and r. e. schapire,",,"efficient distribution-free learning of probabilistic concepts,'",,"proceedings of the 31st annual ieee symposium on foundations of computer science (october 1990),",,,,382-391.,,,
803,kearns1990c,michael j. kearns and robert e. schapire.,,efficient distribution-free learning of probabilistic concepts.,,"in 31st annual symposium on foundations of computer science,",,,1990,"pages 382-391,",,,
804,kearns1992a,"kearns, m.",,oblivious pac learning of concepts hierarchies.,,"in proc. of the national conference on artificial intelligence (1992),",,,1992,pp. 215-222.,,,
805,kearns1992a,"kearns, m.",,oblivious pac learning of concepts hierarchies.,,"in proceedings of the national conference on artificial intelligence,",,,1992,215-222.,,,
806,kearns1992a,"kearns, m.",,oblivious pac learning of concepts hierarchies.,,"in proceedings of the national conference on artificial intelligence,",,,1992,pages 215-222.,,,
807,kearns1992c,"kearns, m. j., r. e. schapire, and l. m. sellie.",,toward efficient agnostic learning.,,"in proc. 5th annu. workshop on comput. learning theory,","new york, ny.","acm press,",1992,pages 341-352.,,,
808,kearns1992c,"kearns, m. j., schapire, r. e., & sellie, l. m.",,toward efficient agnostic learning.,,"in proceedings of the fifth acm workshop on computational learning theory,","pittsburgh, pa.",acm press.,(1992).,"(pp. 341-352),",,,
809,kearns1992c,"kearns, m. j., schapire, r. e., and sellie, l. m.",,toward efficient agnostic learning.,,"in proceedings of the fifth annual acm workshop on computational learning theory (1992),",,,1992,pp. 341-352.,,,
810,kearns1992c,"kearns, m.j., schapire, r.e., and sellie, l.m.",,toward efficient agnostic learning.,,in proc. 5th annu. workshop on comput. learning theory.,,,(1992).,,,,
811,kearns1992c,"m. kearns, r. schapire, , and l. sellie.",,toward efficient agnostic learning.,,"in proceedings of the fifth annual acm workshop on computational learning theory (colt-92),","pittsburgh, pennsylvania, july 1992.",acm press.,,,,,
812,kearns1992c,"m. j. kearns, r. e. schapire, and l. m. sellie.",,toward efficient agnostic learning.,,"proceedings of the fifth annual acm workshop on computational learning theory,","new york,","acm press,","1992,",pp. 341-352.,,,
813,kearns1992c,"kearns, m., schapire, r., and sellie, l.",,(1992) toward efficient agnostic learning.,,in proc. 5th ann. workshop on computational learning theory.,"pittsburgh, pa:",morgan kaufmann.,,,,,
814,kearns1992c,"michael j. kearns, robert e. schapire, and linda m. sellie.",,toward efficient agnostic learning.,,"in fifth annual workshop on computational learning theory,",,,1992,"pages 341-352,",,,
815,kearns1992c,"m. j. kearns, r. e. schapire, and l. m. sallie,",,"toward efficient agnostic learning,",,"in 'proceedings of the 5th annual workshop on computational learning theory,",,,"1992,'",pp. 341-353.,,,
816,kearns1992c,"michael j. kearns, robert e. schapire, and linda m. sellie.",,toward efficient agnostic learning.,,"in proceedings of the fifth annual acm workshop on computational learning theory,",,,1992,"pages 341-352,",,,july
