ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upsell,,799.0,"('price',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upsell,,599.0,"('price',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 production premium upsell,,1639.99,"('title',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe indesign cs3 [ mac ],,1639.99,"('title',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upsell,,699.0,"('price',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 web premium upgrade [ mac ],,1639.99,"('title',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upsell,,499.0,"('price',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 design standard upgrade [ mac ],,1639.99,"('title',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe cs3 design premium upsell,,399.0,"('price',)"
adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe creative suite cs3 production premium,,1639.99,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 design premium academic,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 web premium upsell,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 design premium upgrade,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 production premium upsell,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 production premium academic,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,569.99,"('price',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 production premium,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 web premium,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe premiere pro cs3 upgrade,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite 3 web standard complete package academic cd mac,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,369.0,"('price',)"
adobe cs3 design premium upsell,,1639.99,total training for adobe creative suite 3 design premium,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 design standard upgrade windows,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,413.99,"('price',)"
adobe cs3 design premium upsell,,1639.99,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,424.74,"('price',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,799.0,"('price',)"
adobe cs3 design premium upsell,,1639.99,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe production premium cs3 software suite for windows professional editing software,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,859.96,"('price',)"
adobe cs3 design premium upsell,,1639.99,adobe indesign cs3 for mac upgrade from pagemaker,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe indesign cs3 for mac,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe cs3 design standard,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe creative suite cs3 design premium [ mac ],adobe,1243.99,"('price',)"
adobe cs3 design premium upsell,,1639.99,adobe indesign cs3 for mac academic,adobe,1799.0,"('title',)"
adobe cs3 design premium upsell,,1639.99,adobe production studio premium software suite video software bundles,adobe,1799.0,"('title',)"
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 upgrade,,723.95,"('title',)"
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,299.0,"('price',)"
adobe premiere pro cs3,adobe,799.0,microsoft windows xp home edition full version with sp2,,723.95,"('title',)"
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,199.0,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 flash professional upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 flash professional academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,239.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe soundbooth cs3 academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 design premium upsell,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 web premium upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,517.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe dreamweaver cs3 academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro 2.0 software professional editing software,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe dreamweaver cs3,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 design premium academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 web premium upsell,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,1434.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,premiere pro cs3 mac,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,808.15,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,premiere pro cs3 mac upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 design premium upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 production premium upsell,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,1234.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe photoshop cs3 for mac,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe premiere pro cs3,adobe,609.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 production premium academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe fireworks cs3 academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,,723.95,adobe cs3 production premium,adobe,799.0,"('title',)"
dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,adobe premiere pro cs3,adobe-education-box,195.99,"('title',)"
dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,adobe premiere pro cs3 upgrade,adobe-education-box,195.99,"('title',)"
dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,adobe premiere pro cs3,adobe-education-box,195.99,"('title',)"
adobe dreamweaver cs3 academic,adobe-education-box,195.99,adobe dreamweaver cs3,adobe-education-box,199.0,"('title',)"
adobe dreamweaver cs3 academic,adobe-education-box,195.99,adobe dreamweaver cs3 upgrade windows,adobe-education-box,199.0,"('title',)"
adobe dreamweaver cs3 academic,adobe-education-box,195.99,adobe dreamweaver cs3 complete package 1 user academic cd mac,adobe-education-box,199.0,"('title',)"
adobe premiere pro cs3,adobe,799.0,microsoft windows xp professional full version with sp2,,723.95,"('title',)"
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,299.99,"('price',)"
adobe premiere pro cs3,adobe,799.0,microsoft windows xp home edition full version with sp2,,723.95,"('title',)"
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,199.0,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 after effects,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 flash professional upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe dreamweaver cs3 academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,195.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe dreamweaver cs3,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 design premium academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,premiere pro cs3 mac upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 design premium upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 production premium upsell,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,1234.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe photoshop cs3 for mac,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,609.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 production premium academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,569.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe fireworks cs3 academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,99.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 production premium,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe production premium cs3 software suite for mac av production software,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 web premium,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,1659.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3 upgrade,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,308.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe contribute cs3,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 web premium academic,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,479.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe cs3 web standard,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,1035.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,339.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere elements 3.0,adobe,799.0,"('title',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe premiere pro cs3,adobe,89.99,"('price',)"
adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,,723.95,adobe fireworks cs3,adobe,799.0,"('title',)"
