label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
0,punch ! 5 in 1 hoUe design,pun)h ! software,39.w9,punch software 41100 punch !Vhome design architectural series 18,punch foftware,1w8.99,1823
0,punch !Cmaster landscape & home design,Tunch ! software,59.94,punch software 411~0 punch ! home design architectural series 18,punch soft4are,11T.99,1824
0,punch ! professional home design su\te,punch ! softwaBe,68.99,puncx software 41100 punch ! home design architectural series 18,punch softwaEe,118.9W,1825
0,3d hoCe architect landscape design deluxe version 9,en4ore,k9.99,punch software 41100 pu?ch ! home design architectural series 18,Uunch software,118p99,1826
0,:d home architect home v. 8 by encore software,encoreIsoftware,39399,punch software 41100 punch ! home design archit|ctural series 18,punch softGare,1_8.99,1827
0,punch ! professio]al home design,puTch ! software,89.]9,punch software 41100 punch ! home design archi&ectural series 18,pRnch software,11K.99,1828
0,3d home architect landscape v. 8 by encore softw6re,encore software,30.99,punch software 41100 punch ! home design architecturaZ series 18,"pun""h software",1X8.99,1829
0,home xesign architect series 3000 v10 .0,pun.h ! software,149%95,punch software 41100 punch ! home desbgn architectural series 18,punch sof5ware,118.f9,1830
1,punch ! home design architectLra series 18,punchP! software,12f.99,punch soItware 41100 punch ! home design architectural series 18,puncw software,118P99,1831
0,3d home architect l;ndscape designer v8,encore softwgre,2w.99,punch software 25100 punch ! master landscape and=home design,pun*h software,95.99,1832
0,punch ! professional home design pla.inum v10,punch ! sGftware,9970,punch software 25100 punch ! master landscape and home6design,punch so>tware,45299,1833
0,punch ! 5 in;1 home design,puncu ! software,39=99,punch softEare 25100 punch ! master landscape and home design,punch softfare,45.|9,1834
0,puHch ! master landscape & home design,punch ! soltware,59.#9,punch software 25100 punch ! master landscape and home Uesign,punch sof?ware,45)99,1835
0,punch . professional home design suite,punch ( software,62.99,punch software 25100 punch !Jmaster landscape and home design,purch software,)5.99,1836
0,punch ! home desigI architectural series 4000 v10,punch ! Poftware,19N.99,punch software 25100 punch ! master landscape an* home design,"punch softw""re",45j99,1837
0,punch ! home design ar6hitectura series 18,punch ! softwNre,<29.99,punch software 25100 punch ! master lands$ape and home design,pJnch software,45.a9,1838
0,punch ! ultimate deck 4nd landscape,punch ! softwJre,2O.0,punch software?25100 punch ! master landscape and home design,punch softwaYe,A5.99,1839
0,microsoft crm professional cal 3.0 product upgrade license pack pser cal,microsoft soVtware,99F0.0,c8a-00066 microsoft dynamics crm professional v. 3.0 product uPgrade license 20,nhn,9s76.92,1840
0,microsoft windows tp professional upgrade with sp2,micro=oft software,199y99,c8a-00066 microsoft dynamics crm professional v. 3.0 product upgrage license 20,Zan,9376.92,1841
0,microsoft crm pgofessional cal 3.0 product upgrade license pack user cal,microsoft so!tware,998f.0,1950^220 adobe creative suite 3 design premium product upgrade package 1 user upgra,nap,1387.48,1842
0,adobe creative suite es3 design standard [ mac ],adobO,"""199.0",19500220 adobe creative suite 3 design premium product upgrade package 1 userPupgra,na+,1687.4[,1843
0,adobe creative suite cs3 design8premium upsell [ mac ],_dobe,1599.8,19500220 adobe creative su?te 3 design premium product upgrade package 1 user upgra,Man,1687.4|,1844
0,adobe creative suite cs3 production premi=m,ad6be,1h99.0,19500220 adobe creative suite 3 design premium product upgrade packag> 1 user upgra,xan,1687.4v,1845
0,adobe creative suite cs3 production premiumxupgrade,a[obe,79/.0,195002s0 adobe creative suite 3 design premium product upgrade package 1 user upgra,nah,1687.4w,1846
0,adobe creDtive suite cs3 design premium upgrade [ mac ],ado=e,599*0,19500220 adobe creative suite 3 design premium product upgrade package 1 user_upgra,nQn,F687.48,1847
0,adobe cs3 design pZemium macosx dvd,aPobe,5$9.0,19500220 adobe creative suite 3 dejign premium product upgrade package 1 user upgra,naG,16&7.48,1848
0,adobe creative suite cs3 production Xremium upsell,adNbe,1L99.0,19500220 adobe creative suite 3 design premium Mroduct upgrade package 1 user upgra,Ian,1I87.48,1849
0,adobe creatlve suite cs3 web premium upgrade [ mac ],adobP,4*9.0,"19500220 adobe creative suite 3 design premium produ,t upgrade package 1 user upgra",n!n,1687.W8,1850
0,adobe cr(ative suite cs3 master collection upgrade [ mac ],adofe,139].0,19500220 adobe creative suite 3 design premium product upgrade iackage 1 user upgra,nEn,16S7.48,1851
0,adobe creaXive suite cs3 design standard upgrade [ mac ],pdobe,3U9.0,19500220 adobe creative suite 3 design premium prodOct upgrade package 1 user upgra,nvn,168r.48,1852
0,adobe creative suite cs3 product'on premium,adobI,16<9.0,19500220 adobe creative suite 3 -esign premium product upgrade package 1 user upgra,nak,168w.48,1853
0,adobe creative suite cs3 web premium [ mac J,adoba,1h99.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user uigra,nCn,1b87.48,1854
0,total training for adobe creative suite 3 : desian premium bundle,to;al training,H99.99,19500220 ad^be creative suite 3 design premium product upgrade package 1 user upgra,n?n,t687.48,1855
0,micresoft crm professional cal 3.0 product upgrade license pack user cal,m#crosoft software,9980W0,microsoft ( r ) windows ( r ) xp professionaP edition with sp2,Zan,199.39,1856
0,micros<ft windows xp professional full version with sp2,microsgft,299.9M,microsoft ( r ) windows ( r )Zxp professional edition with sp2,na+,199.t9,1857
0,microsoft office & windows training profrssional,topics/entertainment,4Z.95,microsoft ( r U windows ( r ) xp professional edition with sp2,n'n,1w9.99,1858
0,microsoft visual studio profess}onal 2005 upgrade,micros]ft software,e49.0,microsoft ( rY) windows ( r ) xp professional edition with sp2,{an,R99.99,1859
0,cibelius 4 professional edition,sibelius-software-ltda.,59W.99,microsoft ( r ) windows ( r ) xp professionab edition with sp2,n`n,19d.99,1860
0,microsoft office 2~04 professional ( mac ),microsEft,499.C9,microsoft ( r ) windows ( r ) xp professkonal edition with sp2,dan,199.59,1861
0,microsoft wi8dows xp professional upgrade with sp2,microsoft softwcre,19n.99,microsoft ( r ) Sindows ( r ) xp professional edition with sp2,nah,19:.99,1862
0,microsoft office & windows train[ng,topics entOrtainment,2n.99,microsoft ( r ) windows ( r ) xp professional edition with\sp2,nsn,1L9.99,1863
0,microsoft windows server_2003 client additional license for users-5 pack,micr>soft,809e0,microsoft Q r ) windows ( r ) xp professional edition with sp2,>an,199.9Y,1864
0,microsoft visual studio professiojal w/msdn professional 2005 renewal,microsoft soVtware,799.S,microsoft ( r ) windows ( r ) xp professional editfon with sp2,n>n,z99.99,1865
0,emb retrospect 7.5 professional for windows upgrade,daztz,nSn,microsoft ( r\) windows ( r ) xp professional edition with sp2,n>n,1}9.99,1866
0,cinescore professional s'undtrack edition,sony-pictures-digital-entert@inment,249.Y5,microsoft ( r ) windoes ( r ) xp professional edition with sp2,n#n,1T9.99,1867
0,micr~soft windows server 2003 client additional license for devices 5 pack,mi~rosoft,209.9,microsgft ( r ) windows ( r ) xp professional edition with sp2,nai,1L9.99,1868
0,microsoft windows xp home editiox full version with sp2,micr%soft,199.A,microsoft ( r ) windoss ( r ) xp professional edition with sp2,Jan,1O9.99,1869
0,corel wordperfect 7ffice x3 professional edition,(orel,}99.99,microsoft ( r )|windows ( r ) xp professional edition with sp2,n\n,199.&9,1870
0,microsoft vi=tual pc for mac 7.0 with windows 2000,mi'rosoft,24R.99,microsoft ( r ) windows ( r ) xpCprofessional edition with sp2,naA,196.99,1871
0,crystal rep#rts xi professional edition,business o[jects,49>.0,microsoft ( r ) windows ( r ) xp professional edition wi_h sp2,(an,&99.99,1872
0,microsoft oem 3pk xp home edition sp2 n09-f1624 ),microsoft corporaAion,n`n,microsoft ( r ) windows ( r ) xp professional ecition with sp2,nbn,Q99.99,1873
0,microsoft crm professional cal 3.0zproduct upgrade license pack user cal,micr'soft software,9v80.0,29500244 adobe creative suite 3 design premium product upgrade package 9 user upgra,Lan,1687.4A,1874
0,adobe creative sui\e cs3 design standard [ mac ],adobt,11r9.0,29500244 Mdobe creative suite 3 design premium product upgrade package 1 user upgra,Kan,1687.4I,1875
0,"adobe cr""ative suite cs3 design premium upsell [ mac ]",aXobe,1599.i,29500244 adobe creative suite 3 des~gn premium product upgrade package 1 user upgra,nWn,"""687.48",1876
0,adobe creative suite cs3 productpon premium,_dobe,@699.0,29500244 adobe creative suite 3 designFpremium product upgrade package 1 user upgra,Aan,"1687,48",1877
0,adobe creative Huite cs3 production premium upgrade,adobV,799.P,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgYa,uan,1687'48,1878
0,adobe creativp suite cs3 web premium upsell [ mac ],aNobe,1399-0,29500244 adobe creative suite 3 design premium kroduct upgrade package 1 user upgra,nrn,1=87.48,1879
0,adobe creative suite cs3 design premium zpgrade [ mac ],abobe,599.q,29500244 adobe creative suite 3 design'premium product upgrade package 1 user upgra,nyn,168;.48,1880
0,adobe creative suite csZ design premium upsell,adoje,r599.0,29500244 adobe creative suite 3 Jesign premium product upgrade package 1 user upgra,nwn,168|.48,1881
0,adobe creative suitH cs3 production premium upsell,adobe,1199.[,29500244 adobe creative suite 3 design premium pqoduct upgrade package 1 user upgra,!an,1687.4s,1882
0,adobe cmeative suite cs3 web premium upgrade [ mac ],aFobe,499.@,29500244 adobe creative suite 6 design premium product upgrade package 1 user upgra,n3n,1687.4D,1883
0,adobe creative sKite cs3 master collection upgrade [ mac ],Ddobe,139v.0,29500244 adobe creative suite 3 design premium product upgrade p4ckage 1 user upgra,@an,"168,.48",1884
0,adobe creative suite cs3 production pr}mium,ad4be,\699.0,29500244 adobe creative suite 3 desiTn premium product upgrade package 1 user upgra,naT,16Q7.48,1885
0,adoGe creative suite cs3 web premium [ mac ],)dobe,1599.2,29500244 adobe creative suite 3 design premium 6roduct upgrade package 1 user upgra,8an,1687.78,1886
0,microsoft crm professional cal 3.0 product uSgrade license pack user cal,microsoftisoftware,9980|0,microsoft office accounting professiynal 2007 ( pc ),nGn,22T.95,1887
0,microsoft office frontpage 2003 academic version windowsP),microsoMt,1j9.98,miprosoft office accounting professional 2007 ( pc ),naP,229.9W,1888
0,microsoft ofiice mac 2004 english 3pk dsp 731-01163 ),microsoft corpo!ation,nNn,microsoft office accounting professional 2007~( pc ),>an,22[.95,1889
0,microsoft visual studio professional 2005 upgrBde,microsoft soft>are,549.i,microsoft bffice accounting professional 2007 ( pc ),n@n,2\9.95,1890
0,microsoft office small :usiness 2007,micoosoft software,735433,microsoXt office accounting professional 2007 ( pc ),6an,229-95,1891
0,microsof= powerpoint 2004 ( mac ),microToft,q29.99,microsoft office accounting professional 2007 o pc ),nqn,229.<5,1892
0,microspot mandraft professional ( mac ),micr$spot ltd.,349.w9,microsoft offize accounting professional 2007 ( pc ),<an,22=.95,1893
0,microsoft office 2004 standard ( mRc ),micro*oft,3/9.99,microsoft office accountiDg professional 2007 ( pc ),na6,22T.95,1894
0,micrnsoft office 2004 professional ( mac ),mncrosoft,;99.99,microsoft office accounting prof0ssional 2007 ( pc ),na>,22u.95,1895
0,adobe after effe^ts 7.0 professional ( mac ),adZbe,999\0,miFrosoft office accounting professional 2007 ( pc ),nav,229195,1896
0,microsoft windows xp professional upgrade with Ep2,nicrosoft software,199.U9,microsoft office accounting8professional 2007 ( pc ),Qan,929.95,1897
0,wicrosoft onenote 2007,"micro""oft",99.9u,microsoft office accounting professional 2007 ( pc N,n[n,2u9.95,1898
0,acrobat professiKnal 8 ( windows ),ado:e,213.0,microsoft office accounting professioRal 2007 ( pc ),?an,q29.95,1899
0,mic?osoft office & windows training,to!ics entertainment,29{99,microsoft office accounting prof'ssional 2007 ( pc ),na[,229k95,1900
0,diskeeper 2007 profRssional single lic pack,Hiskeeper corporation,79.R1,microsoft office aQcounting professional 2007 ( pc ),n)n,22..95,1901
0,micr7soft excel 2004 ( mac ),micrMsoft,"229.9""",microsoft of0ice accounting professional 2007 ( pc ),Zan,m29.95,1902
