ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,,"('title', 'brand', 'modelno')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,,167.99,"('title', 'brand', 'price')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,167.99,"('title', 'modelno', 'price')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,,"('title', 'category', 'brand', 'modelno')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,167.99,"('title', 'category', 'brand', 'price')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,"('title', 'category', 'modelno', 'price')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,167.99,"('title', 'brand', 'modelno', 'price')",1@10747
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,,,"('title',)",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,,"('title', 'category')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,,,"('title', 'brand')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,,"('title', 'modelno')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,,167.99,"('title', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,,"('title', 'category', 'brand')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,,"('title', 'category', 'modelno')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,167.99,"('title', 'category', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,,"('title', 'brand', 'modelno')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,,167.99,"('title', 'brand', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,167.99,"('title', 'modelno', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,,"('title', 'category', 'brand', 'modelno')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,167.99,"('title', 'category', 'brand', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,"('title', 'category', 'modelno', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,projection screens,da-lite,87184,167.99,"('title', 'brand', 'modelno', 'price')",1@12789
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,,,"('title',)",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite veneer model b high power fabric 120 diag . honey maple,home audio theater,da-lite,,,"('brand',)",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,,"('title', 'category')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,,,"('title', 'brand')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,87184,,"('title', 'modelno')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,,167.99,"('title', 'price')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,,"('title', 'category', 'brand')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,,"('title', 'category', 'modelno')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,,167.99,"('title', 'category', 'price')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,87184,,"('title', 'brand', 'modelno')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,,167.99,"('title', 'brand', 'price')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,home audio theater,da-lite,87184,167.99,"('title', 'modelno', 'price')",1@8780
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,,"('title', 'category', 'brand', 'modelno')",1@8780
