ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,73197,,"('title', 'category', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,,261.99,"('title', 'category', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,projection screens,da-lite,73197,,"('title', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,projection screens,da-lite,,261.99,"('title', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,projection screens,da-lite,73197,261.99,"('title', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,electronics - general,da-lite,73197,,"('category', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,electronics - general,da-lite,73197,261.99,"('category', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,73197,261.99,"('brand', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,73197,,"('title', 'category', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,,261.99,"('title', 'category', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,73197,261.99,"('title', 'category', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,projection screens,da-lite,73197,261.99,"('title', 'brand', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,electronics - general,da-lite,73197,261.99,"('category', 'brand', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,,,"('title',)",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,,,"('title', 'category')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,,,"('title', 'brand')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,91841,,"('title', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,,397.99,"('title', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,,,"('title', 'category', 'brand')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,91841,,"('title', 'category', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,,397.99,"('title', 'category', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,91841,,"('title', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,,397.99,"('title', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,91841,397.99,"('title', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,91841,,"('title', 'category', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,,397.99,"('title', 'category', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,electronics - general,da-lite,91841,397.99,"('title', 'category', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite matte white model c with csr manual screen - 50 x 67 video format,projection screens,da-lite,91841,397.99,"('title', 'brand', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,,,"('title',)",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,,,"('title', 'category')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,,,"('title', 'brand')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,85319,,"('title', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,,369.99,"('title', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,,,"('title', 'category', 'brand')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,85319,,"('title', 'category', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,,369.99,"('title', 'category', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,85319,,"('title', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,,369.99,"('title', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,85319,369.99,"('title', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,85319,,"('title', 'category', 'brand', 'modelno')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,,369.99,"('title', 'category', 'brand', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,electronics - general,da-lite,85319,369.99,"('title', 'category', 'modelno', 'price')",1@6998
da-lite honey maple veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format,electronics - general,da-lite,87184,167.99,da-lite high power model b manual screen with csr - 60 x 80 video format,projection screens,da-lite,85319,369.99,"('title', 'brand', 'modelno', 'price')",1@6998
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,electronics - general,da-lite,87184,167.99,"('title',)",0@1571
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,projection screens,da-lite,87184,167.99,"('title', 'category')",0@1571
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,electronics - general,da-lite,87184,167.99,"('title', 'brand')",0@1571
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,electronics - general,da-lite,,167.99,"('title', 'modelno')",0@1571
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,electronics - general,da-lite,87184,,"('title', 'price')",0@1571
honey maple veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,projection screens,da-lite,,,heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60,projection screens,da-lite,87184,167.99,"('title', 'category', 'brand')",0@1571
