ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,originalRightId
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,199.99,"('title',)",1@1350
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,199.99,"('title', 'manufacturer')",1@1350
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,199.95,"('title', 'price')",1@1350
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,103.99,"('title',)",1@1214
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,103.99,"('title', 'manufacturer')",1@1214
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,199.95,"('title', 'price')",1@1214
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,178.99,"('title',)",1@1311
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,178.99,"('title', 'manufacturer')",1@1311
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),,199.95,"('title', 'price')",1@1311
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,38.99,"('title',)",1@0
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,38.99,"('title', 'manufacturer')",1@0
intuit quickbooks pro 2007 for mac,,185.99,quickbooks pro 2007 for mac ( mac ),intuit,199.95,"('title', 'price')",1@0
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1599.0,"('title',)",0@1322
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,,1599.0,"('title', 'manufacturer')",0@1322
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1234.99,"('title', 'price')",0@1322
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1699.0,"('title',)",0@557
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,,1699.0,"('title', 'manufacturer')",0@557
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1234.99,"('title', 'price')",0@557
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1599.0,"('title',)",0@565
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,,1599.0,"('title', 'manufacturer')",0@565
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1234.99,"('title', 'price')",0@565
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,799.0,"('title',)",0@361
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,,799.0,"('title', 'manufacturer')",0@361
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1234.99,"('title', 'price')",0@361
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,849.0,"('title',)",0@322
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,,849.0,"('title', 'manufacturer')",0@322
adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe cs3 production premium upsell,adobe,1234.99,"('title', 'price')",0@322
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1865.99,"('title',)",1@521
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,1865.99,"('title', 'manufacturer')",1@521
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@521
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,808.15,"('title',)",1@3017
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,808.15,"('title', 'manufacturer')",1@3017
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@3017
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1749.99,"('title',)",1@921
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,1749.99,"('title', 'manufacturer')",1@921
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@921
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,798.95,"('title',)",1@2308
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,798.95,"('title', 'manufacturer')",1@2308
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@2308
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,825.99,"('title',)",1@190
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,825.99,"('title', 'manufacturer')",1@190
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@190
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,569.99,"('title',)",1@911
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,569.99,"('title', 'manufacturer')",1@911
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@911
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,575.99,"('title',)",1@939
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,575.99,"('title', 'manufacturer')",1@939
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@939
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,2054.99,"('title',)",1@950
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,2054.99,"('title', 'manufacturer')",1@950
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@950
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1698.95,"('title',)",1@2393
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,adobe,1698.95,"('title', 'manufacturer')",1@2393
adobe cs3 production premium upsell,,1234.99,adobe creative suite cs3 production premium upsell,,1199.0,"('title', 'price')",1@2393
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,1199.0,"('title',)",0@897
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,1199.0,"('title', 'manufacturer')",0@897
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@897
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,149.99,"('title',)",0@267
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,149.99,"('title', 'manufacturer')",0@267
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@267
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,149.99,"('title',)",0@546
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,149.99,"('title', 'manufacturer')",0@546
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@546
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,1599.0,"('title',)",0@1322
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,1599.0,"('title', 'manufacturer')",0@1322
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@1322
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,1699.0,"('title',)",0@557
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,1699.0,"('title', 'manufacturer')",0@557
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@557
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,161.73,"('title',)",0@484
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,161.73,"('title', 'manufacturer')",0@484
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@484
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,99.99,"('title',)",0@527
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,99.99,"('title', 'manufacturer')",0@527
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@527
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,1699.0,"('title',)",0@883
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,1699.0,"('title', 'manufacturer')",0@883
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@883
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,699.0,"('title',)",0@642
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,699.0,"('title', 'manufacturer')",0@642
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@642
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,849.0,"('title',)",0@322
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,,849.0,"('title', 'manufacturer')",0@322
adobe premiere pro cs3,adobe,799.0,adobe premiere pro cs3,adobe,825.99,"('title', 'price')",0@322
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,239.99,"('title',)",1@448
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,adobe,239.99,"('title', 'manufacturer')",1@448
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,799.0,"('title', 'price')",1@448
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,724.99,"('title',)",1@352
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,adobe,724.99,"('title', 'manufacturer')",1@352
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,799.0,"('title', 'price')",1@352
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,1865.99,"('title',)",1@521
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,adobe,1865.99,"('title', 'manufacturer')",1@521
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,799.0,"('title', 'price')",1@521
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,99.99,"('title',)",1@2807
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,adobe,99.99,"('title', 'manufacturer')",1@2807
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,799.0,"('title', 'price')",1@2807
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,1434.99,"('title',)",1@182
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,adobe,1434.99,"('title', 'manufacturer')",1@182
adobe premiere pro cs3,,825.99,adobe premiere pro cs3,,799.0,"('title', 'price')",1@182
mac os x server v10 .4.7 10-client,apple,499.0,apple apple mac os x server 10 4 7 10 client,apple computer,499.0,"('title', 'price')",0@1175
3d home architect landscape design deluxe version 9,encore,29.99,encore inc 3d home architect landscape design deluxe v 9.0,imsi design,29.99,"('title',)",0@310
3d home architect landscape design deluxe version 9,encore,29.99,encore inc 3d home architect landscape design deluxe v 9.0,,29.99,"('title', 'manufacturer')",0@310
3d home architect landscape design deluxe version 9,encore,29.99,encore inc 3d home architect landscape design deluxe v 9.0,imsi design,25.49,"('title', 'price')",0@310
3d home architect landscape design deluxe version 9,encore,29.99,encore inc 3d home architect landscape design deluxe v 9.0,punch ! software,25.49,"('title', 'price')",0@1290
encore inc 3d home architect landscape design deluxe v 9.0,,25.49,3d home architect landscape design deluxe version 9,,25.49,"('title',)",1@535
encore inc 3d home architect landscape design deluxe v 9.0,,25.49,encore inc 3d home architect landscape designer v 8.0,encore,25.49,"('manufacturer',)",1@535
encore inc 3d home architect landscape design deluxe v 9.0,,25.49,3d home architect landscape design deluxe version 9,encore,25.49,"('title', 'manufacturer')",1@535
